customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-01583,male,0,yes,yes,63,yes,yes,fiber-optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic-check,90.15,5534.86,1
CUST-01584,female,0,yes,no,69,yes,yes,dsl,yes,no,yes,yes,no,no,month-to-month,yes,electronic-check,48.66,3196.78,0
CUST-01585,male,0,yes,no,20,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,220.72,1
CUST-01586,female,0,no,no,32,no,no-phone-service,fiber-optic,yes,yes,no,no,no,yes,month-to-month,yes,mailed-check,81.1,2493.33,0
CUST-01587,male,0,no,yes,36,yes,yes,dsl,no,no,yes,no,no,no,one-year,yes,mailed-check,60.06,2105.52,0
CUST-01588,female,0,no,no,38,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,18.0,650.05,0
CUST-01589,male,0,no,no,2,yes,no,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,64.31,123.7,0
CUST-01590,female,0,yes,no,44,yes,yes,dsl,no,no,yes,no,no,yes,month-to-month,yes,bank-transfer-automatic,54.03,2374.78,0
CUST-01591,male,0,yes,no,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,credit-card-automatic,26.33,75.34,0
CUST-01592,female,0,yes,yes,20,yes,no,dsl,no,yes,no,yes,yes,yes,one-year,yes,bank-transfer-automatic,75.75,1600.77,0
CUST-01593,female,0,no,yes,22,no,no-phone-service,fiber-optic,yes,yes,no,no,yes,yes,one-year,yes,electronic-check,95.95,1985.15,1
CUST-01594,female,0,no,no,49,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,mailed-check,85.85,4231.7,0
CUST-01595,male,0,yes,yes,65,yes,yes,dsl,yes,no,yes,no,no,yes,one-year,no,credit-card-automatic,72.88,4761.88,0
CUST-01596,female,0,yes,yes,51,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,no,electronic-check,67.52,3348.82,1
CUST-01597,male,0,no,no,32,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,credit-card-automatic,81.74,2655.71,1
CUST-01598,male,0,no,yes,38,yes,yes,fiber-optic,no,yes,yes,yes,yes,no,two-year,no,electronic-check,89.04,3411.46,0
CUST-01599,male,0,no,yes,37,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,18.0,662.76,0
CUST-01600,male,0,yes,no,11,yes,no,dsl,yes,no,no,no,yes,no,month-to-month,no,bank-transfer-automatic,55.44,428.51,1
CUST-01601,female,0,no,no,69,yes,yes,fiber-optic,yes,yes,yes,no,no,yes,month-to-month,yes,mailed-check,97.85,6823.93,1
CUST-01602,male,0,no,no,67,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,month-to-month,yes,mailed-check,108.64,7295.88,0
CUST-01603,male,0,no,no,18,yes,no,fiber-optic,no,no,no,no,no,no,two-year,yes,credit-card-automatic,61.24,1132.59,0
CUST-01604,female,0,no,no,9,no,no-phone-service,fiber-optic,no,yes,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,96.95,618.25,1
CUST-01605,female,0,no,yes,12,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,no,mailed-check,83.73,964.9,0
CUST-01606,male,1,no,no,46,yes,yes,fiber-optic,yes,no,no,no,no,no,two-year,yes,electronic-check,93.65,4200.37,1
CUST-01607,female,0,no,yes,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,151.01,1
CUST-01608,male,0,yes,yes,8,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,credit-card-automatic,104.43,752.56,1
CUST-01609,female,0,yes,no,47,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,no,bank-transfer-automatic,89.69,4326.37,1
CUST-01610,female,0,no,no,11,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,18.0,269.46,1
CUST-01611,male,0,no,no,5,yes,no,fiber-optic,yes,yes,yes,yes,no,no,month-to-month,yes,credit-card-automatic,85.87,445.95,1
CUST-01612,female,0,yes,yes,2,yes,no,fiber-optic,yes,yes,yes,no,yes,no,one-year,yes,mailed-check,102.06,289.27,1
CUST-01613,male,0,yes,yes,51,yes,no,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,84.88,4258.05,0
CUST-01614,male,0,no,no,27,yes,yes,dsl,no,yes,yes,yes,yes,yes,one-year,yes,credit-card-automatic,68.41,1789.68,0
CUST-01615,female,0,no,no,21,yes,yes,fiber-optic,yes,yes,yes,no,no,yes,two-year,no,bank-transfer-automatic,92.53,2012.31,1
CUST-01616,female,0,no,no,47,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,no,mailed-check,72.37,3330.9,0
CUST-01617,male,0,yes,yes,13,yes,no,dsl,no,yes,yes,no,no,yes,month-to-month,no,electronic-check,58.37,659.37,1
CUST-01618,male,0,no,yes,38,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.98,697.14,0
CUST-01619,female,1,no,no,35,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,bank-transfer-automatic,67.18,2285.14,1
CUST-01620,male,0,yes,no,49,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,no,credit-card-automatic,52.39,2707.01,0
CUST-01621,female,0,yes,yes,45,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,electronic-check,62.14,2854.45,1
CUST-01622,female,0,no,yes,49,yes,yes,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,mailed-check,62.9,3038.9,0
CUST-01623,male,0,yes,yes,16,yes,yes,dsl,no,yes,yes,no,no,yes,month-to-month,yes,electronic-check,55.89,819.14,1
CUST-01624,female,0,no,yes,11,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,no,electronic-check,58.16,665.16,1
CUST-01625,male,0,no,no,39,yes,no,fiber-optic,yes,no,no,yes,yes,no,one-year,yes,mailed-check,73.18,2943.09,1
CUST-01626,male,0,no,yes,5,yes,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,bank-transfer-automatic,69.88,371.22,0
CUST-01627,male,0,yes,no,33,yes,yes,fiber-optic,yes,yes,yes,yes,no,no,one-year,yes,credit-card-automatic,98.94,3193.69,1
CUST-01628,male,0,no,no,46,no,no-phone-service,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,61.51,2721.71,0
CUST-01629,female,0,yes,no,60,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,no,electronic-check,86.78,5178.44,1
CUST-01630,female,0,no,no,48,yes,yes,fiber-optic,no,yes,yes,no,yes,no,one-year,no,electronic-check,85.5,4127.69,1
CUST-01631,male,0,yes,yes,72,yes,no,fiber-optic,yes,yes,no,yes,no,no,month-to-month,no,mailed-check,79.71,5703.83,0
CUST-01632,male,0,no,yes,41,yes,no,fiber-optic,no,yes,yes,yes,no,yes,one-year,yes,electronic-check,99.87,4170.25,1
CUST-01633,female,0,no,no,33,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,no,electronic-check,74.89,2510.91,1
CUST-01634,male,0,yes,no,18,yes,no,fiber-optic,no,no,yes,no,no,yes,month-to-month,yes,bank-transfer-automatic,77.79,1418.02,1
CUST-01635,female,0,yes,yes,49,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,yes,mailed-check,61.89,3070.67,0
CUST-01636,male,0,no,no,59,yes,no,fiber-optic,no,yes,yes,yes,yes,no,month-to-month,yes,bank-transfer-automatic,100.06,5799.35,1
CUST-01637,female,0,yes,yes,24,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,electronic-check,18.15,398.23,0
CUST-01638,male,1,yes,yes,6,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic-check,65.94,317.62,1
CUST-01639,female,0,yes,no,1,no,no-phone-service,fiber-optic,yes,no,yes,no,yes,no,month-to-month,no,mailed-check,89.83,118.66,1
CUST-01640,female,0,no,no,46,no,no-phone-service,fiber-optic,no,no,no,no,yes,no,month-to-month,no,bank-transfer-automatic,86.27,3891.54,0
CUST-01641,male,0,no,no,48,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,mailed-check,74.41,3577.83,1
CUST-01642,female,1,yes,no,9,yes,yes,fiber-optic,no,yes,no,no,no,no,month-to-month,no,credit-card-automatic,71.46,630.8,1
CUST-01643,female,0,no,yes,2,yes,no,dsl,yes,no,no,yes,no,no,one-year,yes,bank-transfer-automatic,57.73,160.46,0
CUST-01644,male,0,yes,yes,48,yes,no,dsl,no,yes,yes,no,yes,yes,one-year,no,mailed-check,62.57,2913.61,0
CUST-01645,female,1,yes,no,29,yes,no,dsl,no,yes,yes,no,no,no,two-year,no,credit-card-automatic,44.01,1310.17,0
CUST-01646,female,0,yes,no,31,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,85.11,2558.2,1
CUST-01647,female,1,yes,no,19,yes,yes,dsl,no,no,yes,yes,yes,yes,one-year,yes,electronic-check,70.26,1262.62,1
CUST-01648,male,0,yes,yes,52,yes,no,fiber-optic,no,yes,no,no,yes,no,two-year,yes,bank-transfer-automatic,76.4,3962.11,0
CUST-01649,male,0,no,no,54,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,23.01,1332.11,0
CUST-01650,male,0,yes,no,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,20.38,18.4,0
CUST-01651,female,0,no,no,7,yes,yes,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,103.28,589.62,1
CUST-01652,female,1,yes,no,40,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,bank-transfer-automatic,63.46,2467.5,1
CUST-01653,female,0,yes,no,44,yes,no,dsl,yes,yes,no,no,yes,no,two-year,yes,credit-card-automatic,61.74,2687.67,1
CUST-01654,male,1,yes,no,11,yes,yes,dsl,no,no,no,yes,yes,yes,month-to-month,yes,mailed-check,70.55,916.23,1
CUST-01655,female,0,no,no,12,yes,yes,fiber-optic,no,yes,yes,no,no,no,two-year,no,electronic-check,81.71,1009.64,0
CUST-01656,female,0,no,yes,50,yes,no,dsl,no,yes,yes,no,yes,yes,two-year,yes,credit-card-automatic,69.47,3417.01,0
CUST-01657,male,1,yes,no,33,yes,no,fiber-optic,no,yes,no,no,yes,yes,two-year,yes,bank-transfer-automatic,98.81,3250.13,1
CUST-01658,male,0,yes,no,9,yes,no,fiber-optic,no,yes,yes,no,no,no,one-year,no,bank-transfer-automatic,72.65,771.67,1
CUST-01659,male,1,yes,no,44,yes,no,dsl,yes,no,no,no,no,yes,one-year,yes,bank-transfer-automatic,53.09,2317.93,0
CUST-01660,female,0,no,no,6,no,no-phone-service,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,bank-transfer-automatic,73.65,424.77,1
CUST-01661,male,0,yes,no,17,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,bank-transfer-automatic,84.82,1411.53,1
CUST-01662,male,0,no,yes,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,bank-transfer-automatic,29.25,1573.2,0
CUST-01663,female,0,yes,no,17,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,mailed-check,80.68,1332.16,1
CUST-01664,male,0,yes,no,5,yes,no,dsl,yes,no,yes,no,no,yes,month-to-month,no,mailed-check,62.76,379.22,0
CUST-01665,male,0,no,no,70,yes,yes,dsl,no,yes,no,yes,yes,yes,two-year,yes,credit-card-automatic,63.59,4531.01,0
CUST-01666,female,0,yes,no,17,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank-transfer-automatic,105.6,1841.21,1
CUST-01667,male,0,yes,no,38,yes,no,dsl,no,no,no,yes,yes,yes,two-year,yes,credit-card-automatic,70.07,2645.84,0
CUST-01668,male,1,no,yes,60,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,51.91,3009.71,1
CUST-01669,male,0,yes,no,72,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,electronic-check,70.75,5077.2,0
CUST-01670,male,0,yes,no,59,yes,no,dsl,no,no,no,yes,no,no,one-year,yes,credit-card-automatic,42.44,2453.82,0
CUST-01671,male,1,yes,no,25,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,38.22,897.07,0
CUST-01672,male,0,no,no,62,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,bank-transfer-automatic,18.0,1098.05,0
CUST-01673,female,0,no,no,1,yes,no,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic-check,102.06,138.0,1
CUST-01674,male,0,yes,no,24,yes,no,fiber-optic,yes,yes,yes,no,yes,no,month-to-month,no,credit-card-automatic,96.41,2267.13,1
CUST-01675,male,0,no,no,15,yes,yes,dsl,no,yes,yes,no,no,yes,two-year,yes,credit-card-automatic,65.11,873.54,0
CUST-01676,male,0,no,yes,39,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,29.72,1087.17,0
CUST-01677,female,0,no,yes,65,yes,no,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,75.97,5064.83,0
CUST-01678,female,0,no,no,56,no,no-phone-service,fiber-optic,yes,yes,no,no,no,no,month-to-month,yes,bank-transfer-automatic,82.86,4681.32,1
CUST-01679,male,0,no,yes,72,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,bank-transfer-automatic,18.0,1224.17,0
CUST-01680,male,0,no,no,10,yes,yes,fiber-optic,yes,no,no,no,no,yes,two-year,yes,bank-transfer-automatic,82.98,926.48,0
CUST-01681,male,0,yes,yes,55,yes,no,fiber-optic,no,yes,no,no,yes,no,month-to-month,no,electronic-check,81.18,4446.9,1
CUST-01682,female,0,yes,no,53,yes,no,dsl,no,no,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,60.83,3394.84,1
CUST-01683,female,0,no,yes,33,yes,no,fiber-optic,yes,no,yes,no,yes,yes,two-year,yes,bank-transfer-automatic,100.16,3324.93,0
CUST-01684,male,1,yes,yes,8,no,no-phone-service,dsl,no,no,no,no,no,yes,two-year,yes,credit-card-automatic,58.75,512.41,1
CUST-01685,female,0,no,no,8,yes,no,fiber-optic,no,yes,yes,yes,no,yes,month-to-month,no,electronic-check,93.48,810.64,1
CUST-01686,male,0,yes,no,66,yes,yes,dsl,no,no,yes,no,yes,no,one-year,no,bank-transfer-automatic,52.77,3594.27,0
CUST-01687,female,0,no,yes,22,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,22.6,464.27,1
CUST-01688,female,0,yes,yes,46,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,credit-card-automatic,63.43,3022.75,0
CUST-01689,male,0,no,yes,69,yes,no,dsl,no,no,no,yes,yes,no,one-year,no,credit-card-automatic,51.62,3515.0,0
CUST-01690,female,0,yes,no,36,yes,no,dsl,no,no,yes,no,no,no,one-year,yes,credit-card-automatic,57.85,2055.49,1
CUST-01691,male,1,yes,yes,16,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,yes,mailed-check,101.08,1617.95,0
CUST-01692,male,0,no,no,35,yes,no,dsl,no,no,yes,yes,yes,no,two-year,no,mailed-check,62.83,2268.08,1
CUST-01693,male,0,no,no,17,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,bank-transfer-automatic,59.61,988.6,1
CUST-01694,female,0,no,no,14,yes,no,fiber-optic,no,no,no,no,no,yes,two-year,no,electronic-check,79.96,1243.24,0
CUST-01695,female,0,no,no,59,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,25.45,1601.03,0
CUST-01696,male,0,yes,yes,25,yes,no,fiber-optic,no,no,no,no,no,no,two-year,yes,electronic-check,70.39,1762.72,1
CUST-01697,female,0,no,no,50,yes,yes,fiber-optic,yes,yes,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,84.14,4134.55,1
CUST-01698,female,0,yes,no,53,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-automatic,85.1,4585.38,0
CUST-01699,female,1,no,yes,40,yes,no,dsl,no,no,yes,yes,no,yes,one-year,no,mailed-check,80.67,3069.63,0
CUST-01700,male,1,yes,no,39,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card-automatic,18.0,757.6,0
CUST-01701,female,0,yes,no,13,yes,no,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic-check,90.98,1120.95,1
CUST-01702,female,0,no,no,39,yes,no,fiber-optic,no,no,no,yes,no,no,one-year,yes,bank-transfer-automatic,73.91,2976.71,0
CUST-01703,male,0,no,no,55,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,no,credit-card-automatic,101.31,5468.11,1
CUST-01704,female,1,yes,yes,15,yes,no,dsl,no,no,yes,yes,yes,yes,one-year,no,electronic-check,62.31,884.99,0
CUST-01705,male,0,no,no,17,yes,no,fiber-optic,yes,yes,yes,no,no,yes,month-to-month,yes,credit-card-automatic,90.72,1575.1,1
CUST-01706,male,0,no,no,50,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,84.08,4249.12,1
CUST-01707,male,0,yes,no,71,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,66.97,4707.91,0
CUST-01708,male,0,no,yes,29,yes,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,credit-card-automatic,47.53,1353.46,0
CUST-01709,female,0,yes,yes,60,yes,yes,dsl,yes,yes,yes,no,no,yes,month-to-month,no,bank-transfer-automatic,72.55,4424.45,0
CUST-01710,female,1,yes,no,14,yes,yes,dsl,no,no,yes,no,no,yes,month-to-month,no,mailed-check,65.67,994.89,0
CUST-01711,female,0,no,yes,42,yes,no,fiber-optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic-check,82.52,3439.46,1
CUST-01712,female,1,yes,yes,68,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,credit-card-automatic,71.27,4800.83,0
CUST-01713,male,0,yes,no,32,yes,yes,dsl,no,no,yes,no,yes,no,one-year,yes,mailed-check,39.99,1177.0,0
CUST-01714,male,0,no,no,37,yes,yes,dsl,no,yes,yes,no,yes,yes,month-to-month,no,mailed-check,57.93,2162.43,0
CUST-01715,male,0,yes,yes,12,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,mailed-check,75.4,965.75,0
CUST-01716,male,0,no,no,39,yes,yes,fiber-optic,no,no,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,86.93,3401.62,0
CUST-01717,male,0,no,no,43,yes,no,dsl,no,yes,yes,no,no,no,two-year,yes,mailed-check,54.39,2269.4,0
CUST-01718,female,0,yes,no,71,yes,no,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,bank-transfer-automatic,90.39,6551.68,1
CUST-01719,female,0,no,yes,15,yes,no,dsl,no,yes,yes,no,no,no,two-year,yes,electronic-check,61.88,770.44,0
CUST-01720,male,0,yes,yes,27,no,no-phone-service,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,88.66,2459.69,0
CUST-01721,female,0,no,no,47,yes,yes,fiber-optic,yes,no,yes,no,yes,yes,two-year,yes,mailed-check,98.42,4641.99,0
CUST-01722,male,0,yes,yes,68,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,no,mailed-check,68.45,4689.75,0
CUST-01723,male,0,no,no,18,yes,no,fiber-optic,yes,yes,no,no,yes,no,month-to-month,no,credit-card-automatic,86.36,1495.47,0
CUST-01724,male,1,yes,yes,51,yes,no,fiber-optic,no,no,no,yes,no,yes,month-to-month,no,bank-transfer-automatic,92.81,4721.88,0
CUST-01725,male,0,no,no,64,yes,yes,dsl,yes,yes,no,yes,no,no,two-year,no,electronic-check,78.07,5018.48,0
CUST-01726,male,0,yes,no,46,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,bank-transfer-automatic,87.11,4000.62,0
CUST-01727,male,0,yes,no,31,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,credit-card-automatic,18.0,423.47,0
CUST-01728,male,0,yes,no,17,yes,yes,fiber-optic,yes,no,yes,no,yes,no,month-to-month,no,credit-card-automatic,89.07,1642.63,0
CUST-01729,female,0,no,no,21,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,24.64,566.2,0
CUST-01730,female,1,no,no,4,yes,yes,dsl,yes,yes,no,yes,no,yes,one-year,yes,credit-card-automatic,65.56,264.83,1
CUST-01731,male,0,yes,no,11,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,mailed-check,83.93,930.66,1
CUST-01732,male,0,yes,no,32,yes,yes,dsl,no,no,yes,no,no,no,one-year,no,mailed-check,55.11,1889.8,1
CUST-01733,male,0,yes,no,11,no,no-phone-service,dsl,no,no,no,yes,no,yes,one-year,yes,electronic-check,67.32,684.82,0
CUST-01734,male,0,yes,no,1,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic-check,50.19,0.0,1
CUST-01735,male,0,no,no,50,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,electronic-check,73.07,3717.26,1
CUST-01736,male,0,no,yes,6,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,142.7,0
CUST-01737,male,0,no,no,11,yes,no,dsl,no,yes,no,no,yes,yes,one-year,yes,credit-card-automatic,63.19,619.35,0
CUST-01738,female,0,yes,no,43,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.0,855.65,0
CUST-01739,female,0,yes,no,67,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,electronic-check,18.0,1228.12,0
